,RR,NE,MT,MP,MG,MC
0,229927.68300000002,198589.425,230383.782,230067.478,230171.971,230004.952
1,231942.80000000002,198371.586,231284.074,149955.1,218827.029,198140.95899999997
2,229367.212,197953.229,229761.886,207780.0,219874.965,197677.436
3,227326.69900000002,198206.5,230792.74599999998,210946.025,217780.505,198635.848
4,230149.58299999998,198003.968,230038.42700000003,215326.0,217912.346,199216.652
5,230104.61299999998,197812.855,228976.646,237540.0,218684.892,198313.989
6,246064.228,206446.79499999998,241824.658,216312.486,227578.357,203822.715
7,244397.038,206383.28499999997,242918.005,219461.697,223140.52699999997,204339.319
8,242977.651,206298.987,241850.965,246362.063,224225.21,202783.00199999998
9,242384.548,205703.798,243028.59699999998,254502.0,226106.43999999997,202616.83
10,244332.733,206392.926,242732.937,207780.0,223237.098,204685.954
11,244591.057,205870.60700000002,245297.562,223297.875,221871.443,204186.795
12,240810.839,210073.345,238856.975,237540.0,221225.652,204255.54299999998
13,240659.28600000002,209495.684,239549.862,245315.625,219685.20099999997,202206.661
14,240725.62699999998,209590.002,239488.46399999998,214458.893,218494.927,201695.99
15,241264.488,209590.945,239567.608,214518.701,217053.196,201216.669
16,242527.648,208287.01799999998,238643.262,237540.0,217977.12399999998,199973.264
17,241427.864,209564.512,239363.99899999998,255718.688,217646.494,202721.27300000002
18,251965.37399999998,212132.64599999998,250065.861,213742.148,222792.72400000002,208389.697
19,250503.468,212913.596,250439.978,229238.625,226858.452,205815.97100000002
20,252711.08299999998,212429.64,249583.78399999999,245920.562,227897.907,207197.132
21,251256.445,212604.625,250379.358,231760.535,227514.352,205678.301
22,250478.677,212153.718,249546.311,221342.063,226838.401,206877.31599999996
23,253187.84,212384.064,250610.906,218623.172,227655.953,206178.39500000002
24,254040.205,214152.906,254631.10700000002,194920.313,227394.516,204751.30000000002
25,254514.267,214652.912,253978.435,213102.74599999998,233935.249,208609.88
26,251153.58399999997,214275.143,251758.512,239787.439,231998.171,207732.554
27,253492.80800000002,214004.29,253102.881,267600.0,233947.138,206365.179
28,254003.209,215612.32200000001,253561.901,241469.192,233351.177,206484.444
29,255012.642,214363.195,255348.87399999998,231636.373,232072.288,207654.428
30,248403.50699999998,213322.866,245253.54299999998,222611.813,230211.937,205068.449
31,249668.19799999997,212139.11,247213.966,239666.179,228410.892,204135.467
32,248811.931,212174.47199999998,246551.486,241989.895,229099.198,202959.426
33,248116.802,212266.201,247754.735,182925.945,229388.898,206458.114
34,247999.29200000002,212466.102,246061.207,188150.033,229743.398,205496.397
35,248316.79900000003,212604.48200000002,246706.939,216379.741,228622.13999999998,203125.976
36,258706.994,214395.639,257250.495,253953.375,231809.228,209947.25100000002
37,258362.46300000002,213864.53600000002,259881.962,259463.259,230437.942,212527.991
38,259016.47600000002,214443.211,259700.07499999998,235325.373,231246.404,211398.441
39,258583.90300000002,214261.169,261085.71,229702.875,229589.17,210343.672
40,259236.92700000003,214678.08,259984.828,246873.188,231074.84399999998,210682.339
41,259134.751,215743.835,260775.864,211687.03,230434.384,209908.27000000002
42,256978.553,212464.65899999999,258122.15000000002,179225.84399999998,229771.29200000002,209044.332
43,258698.669,211716.974,259709.89,221461.125,241683.205,207849.882
44,257190.73,213294.193,256210.604,248219.813,241326.984,208305.493
45,257387.71600000001,211605.30899999998,257170.698,262414.024,241503.36700000003,207655.06900000002
46,258832.64700000003,212215.271,258764.836,223676.25,240263.081,208868.107
47,256700.96500000003,212059.297,255479.64299999998,226249.875,242352.793,207384.9
48,248146.19,211187.569,245410.80899999998,201597.002,238508.562,204954.745
49,247689.383,210171.71399999998,245068.562,207780.0,244802.266,205789.389
50,249025.75100000002,210353.784,245235.772,212250.77,232072.119,207217.154
51,246341.807,211452.028,246166.975,239698.584,233770.422,207073.633
52,246226.256,211077.402,245241.989,251406.75,232763.208,205718.524
53,246832.382,209530.969,244182.30299999999,221899.125,233649.936,208607.247
54,243992.603,213565.462,241786.077,237540.0,229536.796,204264.133
55,243605.034,213405.277,243087.552,223067.063,225966.994,204231.29799999998
56,246229.859,212724.154,242974.664,237540.0,227066.62900000002,203824.938
57,245967.729,212312.984,242908.09999999998,231028.678,226477.948,205446.482
58,245173.523,211941.68,242502.562,223469.25,226279.548,203205.369
59,245118.834,213307.065,244258.298,213643.66700000002,224377.56,204667.28199999998
60,253966.50999999998,212544.392,253171.88199999998,240076.479,224844.238,209559.76799999998
61,250745.49299999996,214968.66,250658.25899999996,256495.688,220710.899,208125.387
62,250569.8,214923.729,252367.474,191258.936,219797.449,209331.916
63,252491.262,213574.713,251654.58399999997,176153.015,219955.563,207746.87300000002
64,253010.286,214333.24,250011.699,217328.035,219063.585,208759.41
65,252916.983,214890.716,249567.235,243848.818,219213.462,208249.417
66,257569.584,219244.991,257584.25600000002,267600.0,222813.11099999998,211404.06100000002
67,257365.10500000004,219504.71300000002,256859.112,234928.97799999997,218118.19700000001,213078.067
68,258257.75799999997,220372.01499999998,259802.32299999997,230240.813,218613.62099999998,212367.542
69,254908.31199999998,219812.777,257086.53800000003,233203.278,219270.88,211671.404
70,257361.941,220175.169,259457.474,244723.027,221699.459,212554.14599999998
71,256915.208,220542.593,258776.718,219852.00699999998,219214.63,210970.337
72,261535.668,219172.8,263652.63800000004,186097.613,222865.38,214375.864
73,260272.117,221147.929,264183.697,237540.0,223853.078,214653.56499999997
74,260717.915,219621.37099999998,263374.30000000005,253119.938,221640.111,214795.302
75,261548.438,220544.179,261101.295,239729.013,222581.603,214151.184
76,261107.854,220265.329,263460.08999999997,247638.0,222640.914,214098.13700000002
77,260232.91100000002,218883.092,265170.638,214518.08299999998,222820.032,213659.059
78,264304.505,217361.79200000002,267600.0,193457.438,227432.513,215939.196
79,263583.41099999996,216752.394,267600.0,228125.813,233105.338,216788.967
80,264765.485,217378.46999999997,267600.0,253284.938,233842.217,217811.60199999998
81,263677.151,217104.79,267600.0,257997.704,233306.474,215079.25900000002
82,264970.289,217430.957,267600.0,210624.162,232325.13,215721.449
83,263541.339,216886.449,267600.0,194190.188,233330.25,218103.09999999998
84,260288.557,214884.902,267600.0,215982.697,229602.8,212751.43600000002
85,260439.513,214449.65899999999,267401.349,243666.801,242769.868,212087.903
86,260382.495,213984.937,263671.973,267600.0,242505.883,211909.26799999998
87,260863.109,214834.448,261037.45399999997,236799.22100000002,241765.532,213368.58399999997
88,260854.067,214686.979,261020.046,208821.491,242586.952,214029.382
89,259357.093,215971.16999999998,260711.19300000003,174440.41700000002,241882.876,210304.18800000002
90,254006.532,210184.342,248015.021,220785.938,236781.85700000002,204947.54
91,252585.809,209919.679,250636.103,247506.563,249243.90899999999,208500.411
92,252664.21500000003,210843.13400000002,248453.58899999998,261761.153,250470.136,208002.358
93,251429.20799999998,209890.662,250446.788,230456.604,249565.205,208241.67700000003
94,252986.409,210302.141,249049.226,237540.0,249385.288,208653.98200000002
95,251391.463,211195.424,249221.43300000002,237383.307,251561.84600000002,207538.723
96,253408.378,209396.356,253901.617,252842.625,253670.25,207581.04799999998
97,254505.938,209453.879,253679.497,202397.438,253276.313,209003.326
98,255031.08000000002,209824.917,251456.021,195988.125,253482.375,212373.104
99,255250.13,209690.98700000002,254110.97699999998,231610.202,243565.796,211243.955
100,255532.89999999997,209114.299,254785.72600000002,257437.252,236072.915,209848.796
101,254953.82599999997,210271.01,256325.20799999998,236778.752,237820.5,210738.023
102,257164.773,212194.253,256121.75899999996,231573.611,238266.938,210351.256
103,257573.78,212098.52099999998,255477.798,231676.441,237258.751,212412.114
104,256020.446,211884.535,257875.74700000003,240823.617,237941.626,211523.637
105,257747.81699999998,211403.977,258780.53800000003,246234.188,237676.125,214248.008
106,257248.252,211912.961,260074.077,207511.282,237870.0,212383.78000000003
107,258064.438,211438.419,258518.304,185175.085,237283.313,211700.52599999998
108,248510.698,220050.50800000003,241841.13400000002,211886.873,234333.301,204808.226
109,249180.223,218978.222,241471.24300000002,240921.856,223685.747,206031.522
110,245279.48500000002,220122.263,243270.218,251812.313,223568.811,206749.19999999998
111,244394.137,219616.8,242786.91400000002,213017.438,223947.998,204411.638
112,244298.456,217885.636,241512.11899999998,211511.927,223027.679,206279.32900000003
113,243486.97499999998,218888.54200000002,242478.07399999996,239788.348,224130.30899999998,207437.705
114,234721.25,218236.94400000002,229874.33199999997,246335.813,218598.938,199845.67599999998
115,234470.172,217596.153,228578.78499999997,216734.51,224835.26599999997,199385.53999999998
116,233659.68099999998,219417.05599999998,229846.51,207780.0,223889.152,198014.4
117,234469.063,217774.152,227654.803,237540.0,225316.639,198247.93499999997
118,232962.819,218790.833,229406.603,226497.75,224489.211,200385.684
119,233793.15699999998,218307.24200000003,228978.05,207897.21600000001,223601.269,199145.603
120,239219.00999999998,215473.91700000002,234966.19,237540.0,227574.093,204299.448
121,240124.66799999998,215421.75900000002,238280.31800000003,246222.563,226086.212,203025.642
122,239611.58499999996,215745.969,237680.904,222198.375,227560.348,202464.077
123,239605.22699999998,214356.35,237676.702,209626.388,226465.63400000002,204073.402
124,240825.894,215918.847,236147.088,237540.0,226302.536,201977.63199999998
125,239604.234,214584.984,235281.98700000002,246860.438,226730.6,201802.019
126,244863.859,218981.184,244200.11600000004,219655.875,230077.374,205898.66199999998
127,245418.20500000002,219730.236,243082.34900000002,222712.875,234284.123,206499.614
128,245002.87099999998,218281.998,242911.829,221418.0,234588.722,206513.188
129,245117.961,219664.897,243273.486,237540.0,234495.327,206393.78399999999
130,244978.38400000002,219670.573,243655.67799999999,212113.17599999998,235950.919,207523.383
131,244302.79700000002,220500.827,243081.78,221046.003,235930.622,205291.336
132,247616.606,221132.562,245393.054,234330.484,237542.013,207966.682
133,247533.33299999998,222425.033,247643.691,216454.682,236085.57200000001,209265.888
134,247110.637,222620.65800000002,246089.97499999998,208770.329,236726.80099999998,209551.727
135,247279.725,220628.27300000002,246281.185,237540.0,235382.12,208135.362
136,248761.803,221876.36700000003,246075.386,255294.0,235594.127,209597.15999999997
137,248261.567,222233.08000000002,247626.55599999998,223337.813,235993.50799999997,208964.385
138,239670.528,209585.374,236418.53199999998,237540.0,231823.178,205249.473
139,237578.94400000002,209769.61599999998,238048.8,224928.938,236641.72,204116.179
140,239257.70700000002,209237.104,235044.368,208798.192,236020.644,204066.953
141,237883.61599999998,209113.54499999998,237911.82100000003,237540.0,235501.18899999998,203286.28
142,239149.913,210334.065,238720.72799999997,246358.875,237616.578,203755.87399999998
143,236592.01900000003,210890.44799999997,236908.15999999997,237540.0,236316.857,203084.983
144,231938.62900000002,198402.734,230548.797,229018.313,232652.18899999998,198679.498
145,230598.888,199281.319,229279.908,226446.938,237353.813,199603.468
146,229851.05800000002,199180.701,228370.75699999998,225982.313,236171.063,198304.63
147,230202.607,198460.832,228215.198,225497.25,237756.188,199165.653
148,232000.661,198923.828,229914.89400000003,218432.937,236329.501,199583.406
149,230690.385,199033.796,230622.419,224249.813,237823.688,200041.983
150,244727.46699999998,207292.603,241979.595,240844.743,240589.4,206035.716
151,246638.251,206206.534,244773.527,238952.248,239995.16199999998,204257.862
152,244015.876,205966.582,242710.23200000002,226563.0,240861.63,206519.367
153,244283.911,206582.231,241991.147,237540.0,240610.485,204360.848
154,244281.67500000002,206942.313,245249.392,226080.0,241258.76799999998,205011.483
155,244174.932,206706.693,245865.31900000002,207801.138,240630.933,204789.027
156,241291.979,210360.793,239226.22599999997,186875.71,232113.667,202503.66100000002
157,243322.026,209348.009,241787.28,208774.652,215019.81,203785.475
158,240490.799,209847.42200000002,241734.50400000002,237540.0,212367.80599999998,201732.88400000002
159,241322.87900000002,209337.15500000003,241441.617,259514.396,213059.453,204543.421
160,240905.63199999998,209602.399,238668.65099999998,217474.79499999998,213729.55700000003,204727.06900000002
161,241201.708,210243.202,238541.37400000004,211993.04,213631.612,205651.04499999998
162,252663.649,212033.94999999998,251878.08,244125.693,218058.74,207507.098
163,249844.985,213452.56,251247.33,253169.813,218990.129,208538.269
164,252569.79200000002,214570.73,252196.196,219129.74599999998,219111.394,207843.25900000002
165,252337.154,212170.28,249519.663,235284.144,217572.84000000003,208701.656
166,251784.819,212790.276,250982.69900000002,237540.0,219212.197,207375.535
167,251697.501,212973.118,248502.382,236459.923,219101.72999999998,206672.78999999998
168,255941.53399999999,217897.525,255301.83,199171.128,221366.048,207763.876
169,255391.58700000003,217445.78600000002,255721.90399999998,207780.0,225191.288,208496.573
170,255577.162,216489.94000000003,254328.615,213287.21600000001,225992.419,209875.97199999998
171,255264.661,215488.235,253737.03,239787.541,225508.702,208839.582
172,254726.93600000002,216245.49599999998,257586.60099999997,267600.0,225761.87,207544.079
173,254993.798,216398.78699999998,253854.62000000002,222217.783,224771.57,208423.473
174,250604.32,213540.912,248899.80200000003,219004.84399999998,222939.83299999998,207871.335
175,250423.403,213927.723,246975.99699999997,241858.063,221630.941,206923.18099999998
176,248034.299,213651.30999999997,247901.724,257483.133,221231.837,206020.995
177,248653.62399999998,213357.452,247109.169,173182.231,222136.247,207842.547
178,248570.844,213363.52,247946.983,174673.16700000002,221956.342,206464.17
179,250067.19999999998,213051.78399999999,248630.39,213711.162,221701.936,206086.4
180,258501.472,213864.611,260061.57799999998,258076.396,226071.222,212326.98799999998
181,260200.635,215134.688,261047.80699999997,260333.138,232562.497,211557.321
182,258420.702,215236.413,262423.537,243021.755,230577.018,210676.041
183,261137.40099999998,215363.511,263302.08499999996,233026.426,231662.851,209358.712
184,259452.76999999996,215133.51799999998,261608.929,237229.111,231691.173,211427.97899999996
185,257559.517,214854.627,262454.952,214488.437,230852.454,212259.313
186,258095.48299999998,211957.851,258683.918,204905.438,230597.304,209006.271
187,256638.385,212403.36199999996,255599.305,220943.25,242187.492,207469.319
188,256673.882,211404.56,255722.669,248811.938,242762.74000000002,206713.88100000002
189,256699.284,211128.838,256339.52899999998,251053.5,242487.119,208525.136
190,257237.217,211518.742,255050.74500000002,215895.74599999998,241612.227,205973.876
191,256488.151,211092.68099999998,254903.22999999998,246390.563,244153.02500000002,208399.112
192,249330.674,209640.37,243635.734,196960.453,239499.448,203060.343
193,246383.13400000002,210989.531,244187.859,205025.731,244998.071,202916.972
194,249023.505,210802.928,244157.386,237540.0,245346.122,202543.38700000002
195,247616.575,211338.30599999998,246192.73100000003,237540.0,244494.492,202777.121
196,247774.642,211182.198,244972.50299999997,225520.5,245328.645,203834.52
197,246708.03100000002,211258.858,243809.46699999998,213985.706,244067.548,201724.84
198,242985.478,212897.52200000003,243297.525,237540.0,243628.722,202790.087
199,243501.752,214560.2,243049.47600000002,246434.438,242703.173,202057.27300000002
200,245118.40899999999,213467.402,242070.51,220109.625,227243.653,202508.476
201,245751.84699999998,212553.196,241867.74899999998,237540.0,228309.486,201889.885
202,243535.969,212300.86099999998,242547.862,233932.169,228085.109,200692.292
203,245634.057,212358.804,242869.51200000002,237540.0,227365.678,201549.473
204,251718.443,212625.146,251287.766,224559.188,229477.87099999998,204020.113
205,251994.706,213555.87300000002,253700.473,222154.313,229520.41700000002,206473.229
206,254078.25199999998,215096.64500000002,252074.505,242584.491,228966.248,204857.711
207,251705.84100000001,214776.20599999998,250674.881,222199.792,228526.429,204507.583
208,251540.148,214700.38,250724.44700000001,204180.0,229727.20299999998,205872.715
209,252908.784,214385.783,251514.442,237540.0,228475.86200000002,206561.09699999998
210,259410.918,219402.915,259649.51799999998,243685.68,231207.76,210878.784
211,257859.77000000002,219617.329,258192.581,239955.073,232532.098,210586.055
212,257843.5,219560.94700000001,258868.55999999997,217586.726,230962.822,210307.332
213,258630.782,219733.78600000002,259742.811,242577.058,232182.217,207729.745
214,258089.72100000002,220740.791,259588.27399999998,255532.125,230509.85499999998,211783.912
215,256290.50300000003,220825.01299999998,256912.055,216932.192,230055.62,210768.87
216,259480.123,219571.775,265145.28599999996,222886.313,232119.498,212687.128
217,260298.45700000002,220932.016,263655.869,201534.563,233363.199,214515.1
218,260248.873,219778.554,260832.586,225303.938,233782.44400000002,211136.79799999998
219,259469.61299999998,219046.207,266770.12100000004,251143.313,234306.142,213684.485
220,260701.738,218910.225,264697.953,255452.625,232986.188,211476.685
221,260691.973,220896.731,263859.769,231058.089,233752.938,210240.368
222,263678.662,217191.452,267600.0,217294.407,234807.692,214287.865
223,264241.33400000003,217045.07,267600.0,203399.063,236289.358,216679.78999999998
224,264363.024,217300.05200000003,267600.0,230898.915,236861.684,216285.67
225,263717.761,217425.80599999998,267600.0,254533.5,238817.202,213896.273
226,264368.701,217762.29600000003,267600.0,256325.25,238091.318,217536.066
227,264673.046,217105.283,267600.0,205513.334,237534.724,216094.794
228,263008.81799999997,216272.122,267600.0,175692.31900000002,236292.353,211734.294
229,260374.587,215918.75400000002,267600.0,215288.53,249006.376,212126.894
230,261373.49599999998,216845.796,267600.0,243452.575,247713.751,214162.242
231,261540.996,217216.36000000002,267600.0,267600.0,249451.875,212164.367
232,261586.473,216238.642,267600.0,240231.805,248531.813,211890.658
233,262126.055,217196.681,267600.0,227607.188,247535.813,212266.621
234,256451.889,212703.888,258356.402,176572.157,243882.6,208492.87900000002
235,252565.383,212061.564,250718.66,220820.813,252227.927,207563.61
236,255431.805,212889.153,252114.66,245997.952,252324.005,205111.46699999998
237,254386.078,213077.29200000002,252482.20799999998,263577.304,251361.673,207852.612
238,252559.678,212920.298,253289.359,233769.396,240044.919,207877.565
239,255429.37600000002,212159.11800000002,253010.77899999998,237540.0,239748.74300000002,207331.09900000002
240,254624.16799999998,208248.92700000003,251903.848,245781.691,240213.72100000002,208015.28999999998
241,255367.34,208620.10099999997,254714.995,247086.0,235638.90699999998,208247.16400000002
242,253475.28,208658.154,255058.142,204165.75,235596.475,208350.296
243,253422.72900000002,208767.467,251856.11500000002,197428.688,235965.14299999998,209478.414
244,254558.31200000003,209181.263,253638.541,231564.956,234634.403,207548.858
245,254422.13600000003,209071.958,254558.321,257377.149,230655.39299999998,208038.31699999998
246,261882.09999999998,211431.404,264791.547,242044.348,235007.837,214543.069
247,259952.63799999998,211231.21,262192.246,241469.247,230267.627,214205.32200000001
248,260507.81300000002,211352.467,263868.053,238490.013,230783.73,215436.191
249,261138.567,211707.61200000002,266449.953,243676.85,231563.06699999998,214963.334
250,261234.663,212269.833,263827.721,249917.063,233195.204,215029.373
251,261231.387,211101.533,261048.70700000002,209026.858,231434.16700000002,212486.492
252,249439.89,217578.20500000002,241989.008,188189.43,223119.238,203119.01099999997
253,250639.74099999998,217015.213,245213.432,218300.829,219510.42299999998,205525.00100000002
254,248576.62600000002,217596.02399999998,243967.497,245276.54499999998,221741.212,204281.618
255,249118.66100000002,217659.985,245288.144,242991.906,219798.05,203454.17599999998
256,249823.285,217950.992,242891.36,219186.672,220013.277,205989.942
257,248138.843,217954.323,244373.44299999997,217199.05,220427.938,205504.167
258,234491.88,215366.088,223599.493,237540.0,210828.011,196951.886
259,230987.395,217070.539,224468.45799999998,237540.0,206139.192,196721.644
260,231867.865,217451.982,224620.082,215164.501,206021.52000000002,196143.37
261,230867.552,216395.065,223570.383,207780.0,207650.357,195660.315
262,230280.711,217689.227,225048.37699999998,237540.0,206315.606,196520.316
263,231058.651,217762.889,225151.098,230845.721,206744.518,196674.804
264,237587.713,214211.56900000002,231116.67799999999,212233.236,209828.228,197950.83000000002
265,234739.101,215022.32,231152.894,220565.813,208931.783,198648.159
266,235173.76799999998,214586.925,232246.86,237540.0,208822.645,197327.815
267,234796.391,215560.987,231229.604,242964.468,210462.175,199822.99800000002
268,237619.908,215734.082,231624.135,206921.25,210793.565,199447.434
269,236449.11200000002,214519.122,231212.10199999998,207780.0,208225.44999999998,198652.43
270,243734.778,220092.025,243535.80299999999,237540.0,215696.697,202158.08099999998
271,243411.27499999997,221286.501,239367.38199999998,241410.0,214614.64299999998,202968.482
272,243384.36599999998,220508.531,240624.403,221674.688,215965.614,202055.72100000002
273,243352.012,219965.23200000002,242472.81,230004.75,215620.432,201907.09300000002
274,243435.32099999997,220194.772,241812.34,237540.0,216296.649,202235.452
275,245542.277,220016.248,240027.724,220968.375,216491.23299999998,203584.065
276,247981.861,225546.137,245353.06799999997,209139.991,218517.864,203856.393
277,247410.216,223772.975,243669.37600000002,237540.0,225235.801,204547.986
278,246508.565,225090.21899999998,245847.12099999998,249572.625,223731.913,204083.41199999998
279,247075.289,225455.106,245882.022,230962.416,224151.88,203452.653
280,247838.76799999998,223702.44600000003,245341.69600000003,196294.123,225765.08599999998,204586.05800000002
281,247615.948,224574.024,245944.33499999996,207780.0,227004.161,203879.778
282,238699.676,212021.68700000003,235261.033,208517.643,220599.043,199216.716
283,237649.683,212122.386,236618.25900000002,237540.0,231120.895,200040.925
284,237080.40900000004,212176.704,236089.14800000002,246645.188,230225.625,199759.931
285,237541.872,212130.894,238112.739,232482.239,231212.898,198417.495
286,237457.511,212381.12099999998,236548.10199999998,220503.0,229494.46899999998,200138.278
287,237601.74,212610.01,236477.529,224498.25,229864.252,200043.443
288,234226.16499999998,197255.974,231362.59300000002,237540.0,228709.60799999998,199893.47900000002
289,234320.462,197375.27,234088.782,248640.375,231395.59,198066.137
290,234944.758,196752.15,230844.44400000002,207865.15899999999,232236.962,198648.538
291,234075.70299999998,197363.687,231366.969,218787.226,231432.572,199389.925
292,233539.959,197448.53699999998,234937.57299999997,244303.623,231298.236,199215.06999999998
293,232298.068,197093.682,234775.679,244263.07,231937.088,197588.65099999998
294,243483.531,205938.936,243650.78000000003,211499.677,235280.406,204739.036
295,241572.016,205085.061,242598.46399999998,232301.26,246554.443,202982.45399999997
296,244308.288,206215.702,242135.554,240885.964,245243.032,204641.114
297,240868.92,205361.076,242694.005,235956.858,234627.357,203463.949
298,244467.39700000003,204438.06,242423.53099999996,219538.8,234641.13100000002,203338.597
299,244492.65600000002,206258.62900000002,244204.00299999997,237540.0,235935.987,205257.63700000002
300,239605.3,209196.869,239426.65999999997,235362.108,232141.29100000003,202794.836
301,240672.94199999998,210049.671,239336.987,232219.866,226639.514,203046.667
302,240948.506,210266.587,241883.563,217470.711,227399.514,203739.601
303,241082.559,210659.875,241828.23599999998,215469.398,225451.64,202594.45799999998
304,240056.34399999998,210328.963,239771.027,237540.0,226770.216,201560.074
305,241159.15800000002,209885.869,241324.42600000004,251918.813,226101.03199999998,201958.544
306,246325.891,210237.43600000002,245020.182,216821.701,228913.439,204798.571
307,245881.988,211068.81,243561.90399999998,234612.941,216661.20599999998,205447.567
308,246966.832,209663.206,245111.54200000002,245302.3,214353.65699999998,207057.549
309,244899.336,209076.39899999998,244776.247,199448.79700000002,215363.082,206797.056
310,244424.63,209723.67700000003,244346.074,204180.0,214436.1,205320.317
311,246829.211,208644.488,244172.49099999998,237540.0,214655.889,205179.406
312,255033.057,211608.055,254566.185,242457.927,219152.297,208999.577
313,253444.809,211789.863,255008.131,235839.312,219910.493,209499.59300000002
314,254408.82600000003,212366.528,253024.05200000003,235337.536,219001.62900000002,209871.95
315,254262.19700000001,211027.016,253817.23900000003,236017.712,219752.535,209866.375
316,253085.858,212425.78999999998,251495.54200000002,226954.5,220844.892,208597.008
317,254630.52900000004,211617.641,255525.40000000002,240284.564,221752.428,208644.68199999997
318,252394.60799999998,213296.16,251770.73599999998,238662.69,220284.481,209696.12099999998
319,253299.582,214903.683,252062.682,237540.0,220593.78699999998,209228.854
320,251652.877,213697.502,252681.777,232815.332,220125.156,209859.506
321,253421.999,214358.31,251531.478,195023.813,221360.856,209740.37399999998
322,253030.582,214682.274,253529.539,195245.438,221953.661,208444.79499999998
323,252584.565,214242.82200000001,253848.717,217610.505,219288.262,208918.04
324,254384.69999999998,215895.83299999998,253805.06399999998,249153.563,220342.52,210335.685
325,254302.16999999998,215976.81800000003,254194.327,262939.24,225627.677,209706.974
326,254387.507,215278.348,251445.114,215046.412,226147.81699999998,207414.465
327,251728.053,214774.48799999998,253273.441,222178.5,226217.459,209840.845
328,252598.53499999997,215345.433,250714.13900000002,246651.938,225004.427,208473.991
329,254293.078,216142.59000000003,252096.705,248660.063,226051.438,211076.08
330,247990.24099999998,209538.54,246900.24399999998,186186.41999999998,225111.164,205597.277
331,247751.91499999998,208877.278,246920.26,176372.554,233994.676,207811.325
332,248367.62,209623.459,250076.13999999998,219239.035,230154.355,205257.86000000002
333,249109.61,209705.12699999998,248086.853,245369.989,227567.776,206493.032
334,248442.294,209301.398,249475.555,263154.43200000003,227850.916,206259.273
335,249155.318,209002.724,249240.721,211191.986,228499.934,207349.416
336,239540.903,210410.036,238767.27499999997,208522.447,225204.663,204213.717
337,241080.798,209878.52499999997,241660.946,237540.0,223200.048,202665.702
